"crashID" "meshblockID"
201204579 "223800"
2804930 "223300"
2900057 "223300"
201022632 "2405300"
2921649 "2404900"
201220010 "2980700"
2821871 "2958600"
201021206 "2959600"
201021426 "2973500"
2900138 "457100"
2805638 "173703"
201004573 "173407"
201112820 "1846200"
201006457 "510000"
201011052 "1609600"
201011397 "1864800"
201112567 "1895400"
201006135 "1261500"
201203728 "1279906"
201201262 "1261400"
201003211 "1270600"
201101499 "1261602"
2904625 "1280603"
2800006 "1261604"
2902384 "1280603"
201004316 "1280603"
201211415 "1681200"
2803480 "450901"
2903122 "451000"
2813373 "2209000"
2901422 "451300"
201112740 "1735600"
2912611 "2213100"
201013144 "1836300"
2900147 "28300"
201013367 "2083000"
2800090 "762301"
2803150 "762200"
2901986 "762200"
201202823 "762301"
201211945 "1403900"
2911790 "1403601"
201104559 "862400"
201111393 "2159800"
201112845 "2161900"
201102021 "865400"
2814036 "2159300"
2913167 "2159300"
2910088 "2159300"
201202935 "80700"
2822527 "2722100"
2821160 "2719201"
201221666 "2668800"
2805041 "717400"
2921355 "3059600"
2820001 "2397400"
201122045 "2397200"
201100111 "967402"
2904372 "156600"
2904712 "780407"
201205591 "781300"
2805447 "780600"
2922997 "2459400"
2901198 "199400"
201211637 "1023100"
2822164 "2734500"
201211968 "1680400"
2800117 "959600"
201205764 "959600"
201212851 "2355301"
2804181 "911102"
2912302 "1714300"
201203398 "976702"
201021660 "2486901"
201123173 "2494900"
201222688 "2494900"
201110050 "1535400"
2904894 "829200"
201102175 "829200"
2900035 "829200"
2903227 "824301"
201200074 "736702"
201105677 "1116300"
201001783 "1122901"
2804693 "680803"
201204620 "676602"
2904334 "677100"
201101966 "677100"
201123174 "2823000"
2821358 "2613400"
201021706 "2566700"
201022768 "2612700"
201111005 "2294700"
2812218 "1856600"
201120059 "2761300"
2913229 "2082800"
2821354 "2619500"
201222520 "2889600"
2822251 "2890600"
201021350 "2719000"
201102943 "967601"
201221685 "2458500"
201223082 "2505000"
2821703 "2506906"
201103336 "180301"
201202988 "180301"
2922547 "2460102"
2823612 "2979200"
2821968 "2979200"
201020077 "2979200"
2800043 "1062200"
201121857 "2446005"
2811580 "1358100"
2801848 "801700"
201003874 "273300"
201101011 "952315"
201013284 "2135200"
2811556 "2135200"
201212561 "2133000"
2911314 "2133000"
2812142 "2309300"
2823122 "3034906"
201113217 "2207000"
2921466 "2387601"
2912685 "2063000"
2806114 "329400"
2802255 "747800"
2901989 "800700"
201200012 "987900"
2805545 "889201"
2801424 "987900"
201003706 "1191002"
2905656 "988100"
201100094 "986700"
201205713 "968501"
201102972 "1161400"
2805220 "1161400"
201001052 "1191001"
201011200 "1870200"
2911665 "1386500"
201123063 "2653400"
201112275 "1976500"
201013572 "1952100"
201022954 "2678300"
201211743 "1971600"
201005198 "78500"
201101418 "1170900"
2803528 "1170900"
201103959 "1163200"
201204823 "1175300"
201002218 "1163200"
2806415 "1163200"
201102816 "1214900"
2905633 "1170700"
2805335 "1172600"
2902320 "1172600"
2901395 "1164700"
2903755 "1171700"
2903739 "1165200"
201004846 "1167100"
201205253 "1170002"
201101515 "1170002"
2902735 "1170002"
2804371 "1171500"
201005999 "1171600"
201010041 "1798504"
201212498 "1798506"
201012240 "1798506"
2813171 "1895900"
2903957 "617700"
2912314 "1760100"
2901193 "624900"
2906076 "624900"
2906401 "624900"
2913601 "1793800"
201006000 "617800"
2903254 "617700"
2913065 "1702200"
201111684 "2033500"
201103859 "387100"
2902144 "238301"
201205501 "238600"
201100120 "280801"
2803694 "279800"
2805880 "280801"
2900026 "280801"
2803973 "280801"
2804965 "280801"
2820087 "2998500"
2901741 "1181001"
201203677 "826700"
2910013 "2273300"
201205110 "607500"
201105469 "639700"
201200002 "638700"
201101373 "686200"
2912617 "1801500"
2923427 "2525206"
2905944 "901901"
201222448 "3039000"
2823795 "3039000"
201222105 "3039000"
201222038 "3039000"
2921190 "3039000"
2821844 "3036900"
201204718 "180832"
2901896 "182001"
2823516 "2575000"
201205363 "163300"
201201519 "163300"
2802602 "163300"
201005871 "159501"
2900171 "159601"
2911190 "1531200"
201112972 "1726900"
201013096 "1429000"
201111023 "1429500"
201003272 "966400"
2801887 "569300"
2900030 "568800"
2806248 "568800"
201210046 "1556801"
201212129 "1557601"
201211543 "1557602"
201013000 "1568400"
201012377 "1388400"
201121104 "2897100"
201021625 "2438804"
2801223 "672600"
201205914 "671800"
2923632 "2535300"
2911082 "1800501"
201212766 "2262100"
2814071 "1474104"
201105861 "682900"
2800125 "711139"
201003641 "681500"
2823231 "2607800"
2822468 "2485200"
2922343 "2549900"
201223476 "2636400"
201221484 "2485413"
2821663 "2550206"
2920021 "2485300"
201122913 "2636400"
2923578 "2556600"
2822667 "3179200"
2823617 "3171600"
2905306 "746318"
201223009 "3000300"
201022471 "3019000"
201213237 "2364700"
201103564 "780205"
201121700 "2529100"
201022815 "2512500"
201222841 "2529100"
2804674 "173810"
2921911 "3027900"
201102649 "70904"
2912086 "1790200"
201021894 "2626600"
201221194 "2626700"
2821771 "2585500"
2923533 "2585300"
2823319 "2629100"
201222786 "2625400"
2923486 "2585600"
2921923 "2585500"
2922087 "2585500"
2821962 "3039804"
201003204 "1279905"
2812576 "2078302"
201112545 "2078302"
201103422 "230301"
2901557 "230401"
2810012 "2371600"
2801694 "172100"
201103369 "172300"
201103279 "1176500"
201003766 "1176500"
2922164 "2733200"
2912102 "1433300"
2911121 "2363205"
201113259 "2046600"
2814061 "2047300"
201112976 "2046500"
201210060 "2056604"
201113144 "2046600"
201004300 "712106"
2904649 "711135"
2900160 "712401"
201102702 "711805"
201000155 "712302"
201005563 "712302"
2904188 "711709"
201003073 "711159"
2811036 "1955200"
2921612 "2892101"
2821665 "2554002"
201201857 "760804"
2912040 "1488500"
201202641 "200600"
201101280 "201100"
2921497 "3097801"
2923292 "3097702"
2911169 "1474400"
2813673 "2111100"
201111849 "2111100"
2812624 "2279104"
2920049 "2526800"
201200041 "1101100"
2804175 "1101100"
2822718 "3152400"
201122390 "3020000"
2804365 "883900"
201222897 "3027200"
201104882 "806402"
201211246 "1375400"
2811370 "1372600"
201013319 "1369600"
2812411 "2178400"
201021541 "2872600"
201103962 "201000"
2806188 "228400"
201201415 "237700"
2820034 "2745600"
201222707 "2980700"
201005920 "907401"
201010076 "1401701"
201011822 "1457200"
2811247 "1401401"
201103459 "607200"
201104336 "607200"
201204753 "607200"
2911913 "2239600"
201002823 "1340200"
2803439 "602000"
2813174 "1765400"
201222880 "2457801"
201104805 "598900"
201000124 "600800"
2806493 "622500"
2813544 "2244800"
2900073 "1339700"
201101097 "1340900"
201121490 "2792700"
201212669 "1828600"
201206087 "607100"
201212523 "2103800"
201211684 "2103800"
201122282 "2986400"
201222997 "2686100"
2812897 "1525500"
201022526 "2473902"
2820068 "2473800"
2822398 "2473800"
2921373 "2473500"
201122250 "2473500"
201221034 "2528701"
201204915 "82900"
2904995 "805603"
201104408 "871900"
201203412 "875600"
2905978 "869400"
201005911 "895200"
201001362 "1217600"
201204446 "1224800"
201201105 "1224800"
201105635 "1230801"
201103931 "1230801"
201122709 "2806700"
2906146 "752500"
2806455 "289000"
201000148 "796500"
2806269 "793100"
201204121 "794600"
2800116 "764100"
201001669 "764100"
2901416 "764902"
2901987 "764300"
201103361 "764902"
2800121 "764700"
201001670 "764800"
2805032 "763300"
201013588 "2162300"
201021157 "3182000"
201021380 "3182000"
201005796 "511300"
2923361 "2926300"
201211820 "2126400"
201003075 "718202"
201006362 "718203"
2904826 "1047006"
201001412 "675700"
2820059 "2981700"
201221605 "2982100"
201021957 "2981800"
2922084 "2515700"
2921058 "2515700"
201022950 "2544400"
2921407 "2548000"
201213220 "1390900"
201021783 "2544800"
2821696 "2544400"
2821645 "2543900"
2904574 "890600"
201006173 "890600"
201203406 "893802"
2905901 "893300"
2922241 "2589900"
201220056 "2818000"
201201945 "934400"
2902043 "934100"
201111891 "2025300"
2811427 "2224800"
2811727 "2021600"
201012653 "2021700"
2913020 "2026000"
2813062 "2026000"
2913364 "2224800"
201102249 "497800"
2802268 "216800"
201001895 "217204"
2805173 "217201"
2905343 "217201"
2801094 "217201"
2806373 "217204"
201001967 "217204"
2901810 "217300"
201200020 "217201"
2922806 "2394300"
201203011 "709700"
2802861 "931900"
201005661 "912500"
201202258 "912500"
201121685 "2640300"
201011880 "2233500"
201121058 "2882200"
201222553 "2982400"
201021756 "2885400"
2821527 "2705300"
201201697 "416600"
201205336 "415400"
201105805 "365800"
201012589 "1809300"
201203071 "834000"
2801550 "911300"
201012119 "2320100"
201013272 "2097700"
201203931 "910800"
201211660 "2349000"
201111649 "2349000"
201011079 "2349600"
201111490 "1993200"
2812696 "1993000"
2905968 "980100"
201201242 "980100"
2804781 "928200"
201022630 "2660600"
201222393 "3076900"
2823772 "3096200"
201212092 "2242200"
201202808 "835502"
2922372 "2652500"
201020022 "2688300"
201222501 "2549700"
201222143 "2646700"
2823294 "2653500"
2822816 "2653500"
201021654 "2651700"
201121431 "2549400"
2921324 "2549300"
2923386 "2649600"
201122590 "2687600"
2821643 "2655700"
2822235 "2652000"
201022792 "3010600"
201106077 "1043501"
2911513 "2169700"
201102378 "225902"
201010077 "1758600"
201112780 "2058701"
201002381 "1306000"
2806019 "1306000"
201200062 "1307900"
201204629 "16500"
2820022 "2746101"
201003760 "877800"
201005033 "879300"
201013729 "1543700"
2912455 "1941200"
201222061 "3110500"
2922672 "3112000"
201022797 "3111200"
201021764 "3111400"
201011513 "1443500"
201112757 "2167600"
201111312 "2167300"
2813842 "2168400"
201103202 "1046702"
2801482 "965800"
201004202 "434102"
2923645 "2796800"
201022589 "2797200"
201200028 "1333600"
201021982 "2745600"
2812409 "2061200"
2802719 "86000"
2921789 "2829602"
201012680 "1714200"
201112331 "2262200"
201021210 "3033700"
201005838 "205100"
2802429 "721900"
201001870 "205003"
201203821 "724101"
2921965 "3038103"
201021369 "2710800"
201121300 "2924700"
2923622 "2911600"
2903226 "795900"
2822976 "2865100"
2823018 "2865100"
201122576 "2525700"
2803882 "898600"
2812851 "2136000"
2920055 "2466800"
2823530 "2456800"
2823604 "3057800"
201112619 "2176700"
201004691 "133505"
2802722 "81400"
201105053 "133504"
2803444 "81502"
201111291 "2359707"
2812299 "1451400"
201211950 "1451800"
201002563 "768900"
2900061 "937200"
201106092 "937200"
201021994 "2742300"
2913389 "1548500"
201022986 "2387200"
2813890 "1443400"
2923609 "2681600"
201023411 "2508600"
2823300 "2684500"
2921196 "2691700"
201221942 "2691700"
2912209 "1388000"
2802256 "722302"
201211308 "2169402"
201202290 "1189800"
2805944 "1189800"
2813648 "2181600"
2905966 "976736"
201210057 "1850300"
201021293 "2542800"
2812999 "1391900"
201112455 "2097700"
2821319 "2991800"
201022343 "2991600"
2806304 "711500"
201204803 "875203"
201222249 "2737700"
201012153 "1714400"
201023004 "2839900"
2901523 "451300"
2923090 "3039900"
201222753 "3039900"
2821847 "3039900"
201021854 "3039602"
2921342 "3039900"
201222893 "3039900"
201221257 "3039900"
2900013 "813501"
2921874 "2873100"
201003895 "262701"
201003513 "411300"
201112580 "2030500"
201012905 "2133300"
2911590 "1602702"
201211171 "1602702"
2921455 "2493300"
201122116 "3083501"
201005741 "424100"
2912181 "1592700"
2912108 "1592700"
201220043 "2384900"
2811624 "2124300"
2811240 "2124300"
2801003 "432900"
201020071 "2580100"
201003527 "1212606"
201206098 "178800"
201204246 "175904"
201004255 "178003"
2806001 "178003"
201200077 "178003"
201005794 "176003"
201205047 "176003"
201004575 "217204"
2803145 "176003"
201002401 "178102"
201100007 "178400"
2900064 "178400"
201205979 "175903"
201100121 "178002"
2906160 "175903"
201004337 "175903"
2905571 "175903"
2806127 "178800"
2806543 "176801"
201205346 "176801"
2804592 "176801"
201003534 "178705"
201005870 "178400"
2913278 "2261500"
2811925 "2261500"
2800148 "780407"
2922165 "2888202"
201123074 "2509001"
201103773 "1265308"
2822740 "2764100"
2913525 "2203800"
201002566 "755400"
2922899 "2912600"
201212942 "1991000"
2801275 "715616"
2803231 "714300"
201121568 "2496003"
2822102 "2721300"
201221786 "2721300"
201112246 "1382700"
201122949 "2474601"
201022860 "2474902"
201022861 "2474601"
2821353 "2474602"
2921111 "2474602"
201220005 "2438302"
2804488 "581700"
2903330 "581700"
201204504 "582600"
2901524 "578200"
2803663 "99901"
201021105 "2459400"
2923258 "2459400"
201122231 "2459100"
201112667 "2057502"
2922432 "3106800"
2823221 "3192200"
201122867 "2828901"
201123009 "2828100"
2805241 "1240800"
201223537 "2621000"
201005212 "1240600"
201212783 "1599600"
201212076 "1596100"
201013019 "1599600"
2912871 "1596400"
2813230 "1592600"
2911577 "1591900"
201003200 "1165000"
2902323 "1167700"
201111307 "2207000"
2910096 "2207500"
201105742 "1108600"
2913735 "1428600"
201211779 "1428100"
201112932 "1428700"
201013623 "1562405"
2911340 "2296200"
201021835 "2472900"
2810047 "2042800"
201212841 "2042800"
201013717 "2044200"
2922677 "3171204"
2912450 "2072519"
2911251 "1373600"
201205404 "1163100"
201012537 "2133300"
201013015 "1760100"
201122315 "2438805"
2820016 "2777600"
2922454 "2849100"
201222209 "2768600"
201203840 "451400"
2905973 "451400"
201003238 "1305400"
201201926 "1307600"
2904564 "1205005"
201104745 "1205005"
2812179 "2187403"
201000157 "545800"
201002788 "545900"
201101355 "552600"
201105073 "552600"
2805709 "589500"
201001162 "548200"
2903244 "545900"
201204165 "552900"
2801339 "560200"
201105537 "560200"
2902236 "560200"
2905165 "560200"
2802467 "799105"
2902652 "548800"
201005260 "976737"
2906459 "560900"
201201881 "561000"
201004205 "589400"
2801728 "560800"
2806394 "559900"
2903247 "560900"
201005178 "549100"
2804217 "589400"
201103852 "552100"
2906027 "226700"
201205123 "227101"
201004028 "226502"
2806096 "228000"
2920020 "3107500"
2822247 "3108000"
2804559 "713206"
2902347 "868502"
201204723 "368800"
201022367 "2937800"
2923455 "2966100"
201212424 "1570700"
201113379 "1560201"
2812506 "1435700"
2822302 "2440803"
2822321 "2440801"
201102592 "1308900"
201021689 "2537400"
201013326 "2370300"
201004324 "227702"
2922067 "2899600"
201221232 "3087400"
201212961 "1923000"
201213256 "1921900"
201211755 "1921900"
2902425 "71400"
201121048 "3078000"
201003305 "491600"
2900164 "780404"
2904705 "780414"
201211309 "1700700"
2911462 "1699300"
2902283 "175702"
201006321 "175805"
201105035 "175809"
201003010 "175809"
201200118 "977500"
201206058 "1141100"
2912547 "1485000"
201022506 "2865000"
2800003 "1259700"
201105288 "6200"
2813265 "1993600"
201112356 "1992400"
201222594 "2866102"
2820011 "2449001"
2802093 "127600"
201202500 "126000"
201022081 "3084602"
2821305 "3083502"
201121515 "3079401"
201023412 "3011300"
201222711 "2726800"
201122540 "3021601"
201111491 "1952000"
2823730 "2653400"
201123167 "2654500"
2823383 "2617400"
201022008 "2653100"
2906115 "109104"
2821998 "2551702"
201223529 "2551607"
201023297 "2550800"
2921737 "2552500"
2922654 "2552000"
2921889 "2550600"
2823421 "2549700"
2822121 "2551607"
2822675 "2551607"
201021294 "2551607"
201122003 "2711501"
201021066 "2552500"
2922681 "2769700"
2921364 "2769700"
2820038 "2450805"
201022479 "3024800"
2820057 "3022400"
2904581 "1300100"
201005020 "175816"
201001119 "178602"
201211081 "2264800"
2805907 "841400"
201000098 "166600"
2902941 "175816"
201000036 "176102"
2800073 "841100"
2804628 "176102"
2805171 "176102"
201105212 "176102"
2902622 "176102"
201205380 "176102"
201004404 "176102"
201005489 "179104"
2905409 "840801"
2802691 "175702"
2806259 "175813"
2801810 "175813"
2805576 "155902"
2803030 "175600"
201006473 "148701"
2805104 "940800"
201101504 "943000"
2804869 "791600"
2823539 "2729500"
2813796 "1764400"
201205141 "816900"
201202469 "816703"
2904017 "866200"
2903479 "866200"
2821960 "2732600"
201023394 "2728200"
201122954 "2732400"
201105446 "711801"
201006359 "711801"
2801655 "712303"
201103052 "701900"
201104017 "708500"
201102496 "703800"
201203003 "702600"
2813348 "1925900"
201013644 "1935000"
201013698 "1902900"
201013559 "1902900"
2812437 "1935000"
201211886 "1902101"
2812674 "1902101"
2810079 "1930400"
2813051 "1935000"
201112038 "1930900"
201104815 "1279905"
201105180 "184600"
201005050 "184400"
201102492 "773816"
2823756 "2842200"
201021937 "3164900"
201103676 "1165500"
2921961 "2688400"
201221590 "2688300"
2923104 "2688100"
201005780 "819100"
2806274 "818500"
2906215 "240401"
2806534 "257201"
201204664 "240000"
201104372 "243300"
201005353 "256000"
201105328 "255600"
2900087 "256000"
201101197 "1230707"
2901275 "1230900"
201202851 "243300"
201013543 "2371500"
201011422 "2371200"
2922697 "2921500"
2811263 "1560201"
2814002 "1560300"
2813634 "1560600"
201112791 "1591900"
2902034 "1166800"
2822616 "2919300"
