"meshblockID" "area"
234400 0.0934797041067977
529800 0.0284486019457804
537900 0.0289364590212446
374900 0.0263798039638432
598200 0.0471844402909456
3141902 0.189047930207923
3146600 0.230652184763249
17001 2181.80526710938
70904 2.85857730616743
17003 9623.3444645568
171906 0.0293288484524588
200 118.742685628913
1043804 1.37298690003046
200 0.0901834260443728
354900 0.207979096561907
200 0.015419945125557
453300 0.0162086118082555
100 157.05722517703
487300 0.0435810878543073
100 0.0154988793191637
446500 0.0353608206246283
501 64.1532590144511
630100 0.0475622885361803
100 0.283597137038455
293700 0.0517591701063069
300 8.02121990097398
118900 16.1594687787573
212600 1.17130590956251
192100 0.0211781789024302
365800 0.054720328397174
434402 0.0220672995976837
236707 0.0409480272790436
719304 0.108789971716025
618900 0.0416478458352066
573300 0.0462255282533295
60700 27.0045536170111
440000 8.85053731280793e-05
517101 0.00389030878717553
181613 0.165144117679869
225302 0.0516749322431982
254200 0.0519309142348186
536602 0.00848654273161373
617400 0.0457364283625906
584502 0.0153711122480506
61400 0.0018045868858033
440000 0.000871052953316105
168100 0.0498253271148342
181702 0.0774768590193687
336600 0.0347904924742424
505900 0.0671499133934802
488002 0.0238153238501816
679810 0.0467320986592515
638901 0.0490466071872875
39100 19.0881652441359
125300 0.638815206197981
167100 0.0358375147954288
198401 0.0221624853283402
224235 0.0355608748000751
498300 0.05258702637748
241600 0.101042586647982
694000 0.0550001426795255
640600 0.0455395820445804
121200 36.8969933379378
1048406 0.0190250363083336
1045526 0.0624314670757381
352100 0.027127872123104
402700 0.027423009761921
483900 0.0690755951793873
382100 0.102366667597229
592900 0.0402339323439795
591200 0.0375759320267097
74208 0.209744367791844
174902 0.802773167034088
1044100 0.249155201194268
224120 0.063874377316426
440400 0.0567996347630674
487200 0.0678474014581961
608700 0.0299449009921551
375400 0.0352201971340999
711144 0.0271725859065823
76500 0.575508982335454
175112 0.178216346978585
193500 0.0199861165175941
1045508 1.25801115378948
413200 0.0129243352736515
543900 0.0231122480313333
556400 0.0274155898036258
620200 0.0297839482470328
571302 0.0508463397666928
112500 0.0917767682814872
1048406 0.00511854477350673
313200 0.0501604264685035
346302 0.108257883628967
434603 0.0123324518462248
533800 0.144584597952022
280908 0.0183609568021809
592700 0.0404067636938274
293801 0.0529409313348736
62205 0.32125094915129
131801 0.188996920947192
159801 0.0164724243604345
202102 0.0265329555572932
225805 0.0335910561877132
514000 0.135521357725065
634342 1.70508745431366
519900 0.0180194613689939
640500 0.0234384839616865
66000 2.33715809144361
127400 3.30666501983245
160403 0.0730742752149093
326200 0.0342947467469842
248300 0.0171136215735836
232502 0.0126145420422554
280600 0.0667796412074027
629800 0.193421318896962
711034 0.0332932641772463
65101 10.8044876911763
130700 9.5521225997588
165801 0.0356935012891938
515003 0.177673780386331
329900 0.021550043494839
498400 0.0401249841539
678003 0.0275648913514372
626600 0.0517375019847147
372700 0.0280064737252876
114301 0.0859338733046716
213200 2.85478469052253
1045600 0.021323502072294
316201 0.0152295357762642
402500 0.023632108520918
533900 0.0329583537849635
633400 0.0498376015685301
621500 0.109325131087588
289100 0.0758860534108999
77200 15.9651470562851
175805 0.0997624754750815
181303 0.411511032211437
337200 0.0216785200656802
234500 0.0226587319581482
236712 0.0349156124282489
634348 0.556325332189934
583702 0.0441763578041167
587600 0.043737157219377
78002 3.54130985439272
173603 0.10576208355408
181301 0.0832851916151911
353602 0.0899562115930027
401200 0.0206980857269986
1046203 2.040363934704
281518 0.0294874824549603
583704 0.0188710145246178
299300 0.425499005400498
74400 0.00899482355875301
173501 0.074798836922399
1048500 25.7606056394391
360700 0.038860824042924
1047905 0.157426899043468
385200 0.0235415944980571
523800 0.0752453335956892
278511 0.042000563298578
608361 0.609261555405327
1253903 0.160108984495712
1225801 0.0441174311721073
1257300 0.0295607594261399
1224800 0.296178967888002
1230717 0.0336332706553476
1254300 1.46296944215742
1349500 19.8671511840063
1301600 5.3919852300609
1225200 0.0333401502071082
1330002 247.622522647568
1218100 0.0752228448717941
1230711 0.05061030299646
767302 0.212879358339914
1056602 12.3804682778348
1295600 8.54067545766908
1219300 0.106683925918813
1060211 0.0482557706461606
766700 0.274090299142291
1256700 3.32338343342753
1230712 0.0259223557049799
768008 0.0966191481440251
774449 0.0300014179917891
772602 0.0540307187931861
769011 0.1475699776396
769012 0.0882476529490413
770300 0.0224868269513304
1060104 0.130385578376537
763700 4.70348974129413
764202 2.97518818620771
774439 0.0220410981590705
770500 0.0464360720929233
769022 0.0562697888480706
1224000 0.102189105727272
1256800 0.0542599907613341
1226201 0.0372699568984416
1219401 0.0319902492388566
1394100 10.6584403507984
1033300 0.813054542224659
1394000 1.11545194301097
1280802 4.02180657887319
772601 0.110905730293214
774303 0.0418121694549494
1028802 113.23417922051
773815 0.0411440450326822
770400 0.0278543022839869
1394200 4.76590195664547
1185800 4.97198618263256
1394804 80.9253243177865
1092402 1.30338550362714
1031600 0.554442516352006
1110000 6.04704975485777
949700 4.6960387353016
1092700 6.79632085878844
1097400 9.15180671291238
949602 3.15909984814432
1109300 6.4577970418227
1281602 23.0740281300417
1031701 0.675213329720222
950000 3.26633075828947
1186100 1.40764091096666
912600 0.0201805158629741
915300 0.0419552794975233
885200 0.0920442160559814
919100 0.0302396863386021
860500 11.5646057200849
1193402 5.5555579570901
919000 0.0568840193765426
1192400 5.87716789385693
916200 0.228404894628488
921603 0.0550611984231154
84900 0.164963648203291
439604 0.21743199664705
157400 0.0547409705429855
2785100 0.0312877221482957
2789700 0.0503602153095923
203300 0.0402790167514943
2795700 0.0316385949328519
2775701 0.0448842922368883
425701 0.0310514276966869
2795400 0.02448080187362
2775300 0.0514778286652533
420100 0.028983667839114
2774905 0.0411396911467305
2795500 0.024138877151632
463200 0.0384709533949358
2794100 0.0445580493586167
2780800 0.047187107205143
558800 0.0402190520635551
2780900 0.0202909946763121
2794200 0.0135679515296199
2356900 3.6896229917536
2187803 0.0383205482774702
573900 0.0343733767383793
2794300 0.020356410046679
2775600 0.0644000090438394
2192302 0.0274801219502194
2215000 0.0592992782545723
2788000 0.048078505479816
2794400 0.0201219452126805
2216200 0.266743704019533
2365704 0.0241223435588055
2366202 0.00789172766780211
2191302 0.00396680099576937
2366305 0.0615523838964835
2192900 0.0611552812569007
2366109 0.081245291734798
2192301 0.00533055764614854
2366404 0.0480505138890892
2366107 0.00890555094954987
2365711 0.0721954842754759
2194003 0.0227634947085435
2786602 0.04339718932019
2794800 0.0727140993631544
2790500 0.0334135884503554
